chapter,verse,abenaki,english,french
14,35,"Ni tagasiwi wjit8ssan, ni wdellak8lzin kik, ni wdaiamih8n wajiba kizi llaka ni pam8mkipodak pmik8got.","And he went forward a little, and fell on the ground, and prayed that, if it were possible, the hour might pass from him.","S'écartant un peu, il tombait à terre et priait pour que, s'il était possible, cette heure s'éloigne de lui."
14,36,"Ni wdidamen, Wlaldamwinnowian, Nmit8gwi, mziwi kagwi kizi lla kia wji; nahazemmawi wa kwat: 8dahaki nia t8ni ali wlaldama, kiadaki t8ni ali.","And he said, Abba, Father, all things are possible unto thee; take away this cup from me: nevertheless not what I will, but what thou wilt.","Il disait : Abba ... Père, tout est possible pour toi. Éloigne de moi cette coupe. Cependant, non pas ce que je veux, mais ce que tu veux !"
14,37,"Ni wbai8n, ta wdelli mskaw8 kaoldoak, ni wdihl8n Piala, Simo, kgawi? 8dahaba kgizi skoh8bi pazgweda ali mat8mkipodak?","And he cometh, and findeth them sleeping, and saith unto Peter, Simon, sleepest thou? couldest not thou watch one hour?","Puis il revient et trouve les disciples endormis. Il dit à Pierre : Simon, tu dors ! Tu n'as pas eu la force de veiller une heure ?"
14,38,"Skoh8bikw ta aiamih8kw, kagna kbidigan8 wnemmihodw8ganek. Mjechakwki kahala kiz8jo, kanwa mhaga poskella.","Watch ye and pray, lest ye enter into temptation. The spirit truly is ready, but the flesh is weak.","Veillez et priez pour ne pas entrer en tentation : l'esprit est ardent, mais la chair est faible."
14,39,"Ni mina wm8jin ta wdaiamih8n, ta ni ma8wi mina wdidamen.","And again he went away, and prayed, and spake the same words.","Il retourna prier, en répétant les mêmes paroles."
14,40,"Ni 8b8jit, wdelli mskaw8n kaoldoak mina, t8nba wzesgow8l tkwigwan8l, ta achi 8da owawi 8zidam8wiww8.","And when he returned, he found them asleep again, (far their eyes were heavy,) neither wist they what to answer him.","Quand il revint près des disciples, il les trouva endormis, car leurs yeux étaient alourdis. Et ils ne savaient que lui dire."
14,41,"Ni nzedda pai8t, wdihl8n, Kaoldikw nikw8bi ta 8dabikw. Ni kizi tabat, akw8b8mkip8dak pai8moo; l8bikw ni aln8ba wnam8na wdelli kimina kwagwihalekwzin wlejiww8k saagawak8zwinnoak.","And he cometh the third time, and saith unto them, Sleep on now, and take your rest: it is enough, the hour is come; Behold. the Son of man is betrayed into the hands of sinners.","Une troisième fois, il revient et leur dit : Désormais vous pouvez dormir et vous reposer. C'est fait ; l'heure est venue : voici que le Fils de l'homme est livré aux mains des pécheurs."
14,42,"Wan8gikw, m8jida; l8bikw, watta kizi kimina kwagwihalit.","Rise up, let us go; lo, he that betrayeth me is at hand.","Levez-vous ! Allons ! Le voici tout proche, celui qui me livre."
14,43,"Ni nitta, askwa alt8gwzit, wbai8n Judas, pazgo niz8nkawzijik, ta paji wijawa kinalliliji nasposajik tmokwatahiganal ta 8badahonal, wadosajik kchi patlih8zikok ta noji awikhigadikok ta kchiaikok.","And immediately, while he yet spake, cometh Judas, one of the twelve, and with him a great multitude with swords and staves, from the chief priests and the scribes and the elders.","Jésus parlait encore quand Judas, l'un des Douze, arriva avec une bande armée d'épées et de bâtons, envoyée par les chefs des prêtres, les scribes et les anciens."
14,44,"Tahana kimina kwagwihal8t Sazosa, wmil8shani tbaskodigan kwagwihadaw8ji idak; t8nwaji wajamok, enna; tkwennokw, ta pabaki nanawi m8jalokw.","And he that betrayed him had given them a token, saying, Whomsoever I shall kiss, that same is he; take him, and lead him away safely.","Or, le traître leur avait donné un signe convenu : Celui que j'embrasserai, c'est lui : arrêtez-le, et emmenez-le sous bonne garde."
14,45,"Ni annegitta pai8t, wdellosan manniwi Sazosek ta wdidamen, Kigamwinno, Kigamwinno; ni owajam8n.","And as soon as he was come, he goeth straightway to him, and saith, Master, master; and kissed him.","A peine arrivé, Judas, s'approchant de Jésus, lui dit : Rabbi ! Et il l'embrassa."
14,46,Ni wmawenn8n8 ta wdakwn8n8.,"And they laid their hands on him, and took him.",Les autres lui mirent la main dessus et l'arrêtèrent.
14,47,"Ni pazgo akwahlig8bit wgad8jipton tmokwatahigan ni wdagam8n kchi patlih8z nodalokawgoji, ta wgattahamaw8n wtawakw.","And one of them that stood by drew a sword, and smote a servant of the high priest, and cut off his ear.","Un de ceux qui étaient là tira son épée, frappa le serviteur du grand prêtre et lui trancha l'oreille."
14,48,Ni Sazos wd8zidam8n ta wdihl8n takwnegoji. kdelli pai8ba tah8lawiba n8zkaw8agwa kmodnaskes waji tkwenniakw?,"And Jesus answered and said unto them, Are ye come out, as against a thief, with swords and with staves to take me?",Alors Jésus leur déclara : Suis-je donc un bandit pour que vous soyez venus m'arrêter avec des épées et des bâtons ?
14,49,"K8gisgaki kowijihlamleb8hep tali aiamihawigamigok kagakigamia, ta kiuw8 8da kdakwnib8hep: 8zoka chowi pai8mooga akw8bawikh8zik.","I was daily with you in the temple teaching, and ye took me not: but the scriptures must be fulfilled.","Chaque jour, j'étais parmi vous dans le Temple, où j'enseignais ; et vous ne m'avez pas arrêté. Mais il faut que les Écritures s'accomplissent."
14,50,Ni mziwi oskinnoma wbonihalegon ta polwak.,"And they all forsook him, and fled.",Les disciples l'abandonnèrent et s'enfuirent tous.
14,51,"Ni pazgoa wskinnosa wnosok8gon, agwiliji w8h8baksagen ali mamasagihl8lit; ni wskinnosak nihi wdakwn8n8:","And there followed him a certain young man, having a linen cloth cast about his naked body; and the young men laid hold on him:","Or, un jeune homme suivait Jésus ; il n'avait pour vêtement qu'un drap. On le saisit."
14,52,"Ni wdellakan w8h8baksagen, ni wgw8zol8n nihi mamasagiwi.","And he left the linen cloth, and fled from them naked.","Mais lui, lâchant le drap, se sauva tout nu."
14,53,Ni wm8jal8n8 Sazosa kchi patlih8zek: adali maahl8h8dit mziwi kchi patlih8zak ta kchaiak ta noji awikhigajik.,And they led Jesus away to the high priest: and with him were assembled all the chief priests and the elders and the scribes.,"Ils emmenèrent Jésus chez le grand prêtre, et tous les chefs des prêtres, les anciens et les scribes se rassemblent."
14,54,"Ni Pial n8paiwi owowji nosokaw8n Sazosa li m8lami kchi patlih8z owigwomek: ni wgasabotaw8n nodalokaliji, ta wdalawazin skwetdak.","And Peter followed him afar off, even into the palace of the high priest: and he sat with the servants, and warmed himself at the fire.","Pierre avait suivi Jésus de loin, jusqu'à l'intérieur du palais du grand prêtre, et là, assis parmi les gardes, il se chauffait près du feu."
14,55,Ni kchi patlih8zak ta mziwi podawazwinnoak wgwilawaton8 witnesw8gan waji kizi nbowi pon8h8dit Sazosa; ; ni 8da wmeskamown8.,And the chief priests and all the Council sought for witness against Jesus to put him to death; and found none.,"Les chefs des prêtres et tout le grand conseil cherchaient un témoignage contre Jésus pour le faire condamner à mort, et ils n'en trouvaient pas."
14,56,"T8nba msalok pizw8jmowi witnesw8m8jik, kanwa owitnesw8ganow8 8da wlest8wadwiwi.","For many bare false witness against him, but their witness agreed not together.","De fait, plusieurs portaient de faux témoignages contre Jésus, et ces témoignages ne concordaient même pas."
14,57,"Ni pazgo owan8gin, ni wbizw8jmowi witnesw8m8n, idak,","And there arose certain, and bare false witness against him, saying,",Quelques-uns se levaient pour porter contre lui ce faux témoignage :
14,58,"Nnodaw8nna wa idak, nwagitonji u aiamihawigamikw mlejiikok waji kizit8zik, niji kdak noliton nasogwnakkiwik 8da mlejiikok waji kizit8zinnokw.","We heard him say, I will destroy this temple that is made with hands, and within three days I will build another made without hands.","Nous l'avons entendu dire : 'Je détruirai ce temple fait de main d'homme, et en trois jours j'en rebâtirai un autre qui ne sera pas fait de main d'homme.'"
14,59,Kanwa achi 8da owitnesw8ganow8 wlest8wadwiwi.,But neither so did their witness agree together.,"Et même sur ce point, ils n'étaient pas d'accord."
14,60,"Ni kchi patlih8z wzakan nanowiwi, ta wnadotmaw8n Sazosa, wdihl8, Onda kagwi kdelli 8zidawa? Kagwi ugik witnessak kdelli witnesw8mgok?","And the high priest stood up in the midst, and asked Jesus, saying, Answerest thou nothing? what is it which these witness against thee?",Alors le grand prêtre se leva devant l'assemblée et interrogea Jésus : Tu ne réponds rien à ce que ces gens déposent contre toi ?
14,61,"Sazos 8zoka chojigabo, ta 8da kagwi 8zidaw8damowi. Ni mina kchi patlih8z wnadotmaw8n, ta wdihl8, Kianawa Christ, wanam8niji wawasihogwzowinno?","But he held his peace, and answered nothing. Again the high priest asked him, and said unto him, Art thou the Christ, the Son of the Blessed?","Mais lui gardait le silence, et il ne répondait rien. Le grand prêtre l'interroge de nouveau : Es-tu le Messie, le Fils du Dieu béni ?"
14,62,"Ni Sazos wdidamen, Niaki: tahaji knamih8w8 aln8ba wnam8na adali alnakabitak mliksanw8gan, ta s8khosat asokwek spemkik.","And Jesus said. I am: and ye shall see the Son of man sitting on the right hand of power, and coming in the clouds of heaven.","Jésus lui dit : Je le suis, et vous verrez le Fils de l'homme siéger à la droite du Tout-Puissant, et venir parmi les nuées du ciel."
14,63,"Ni adoji kchi patlih8z talagipt8kw alsawajil, ta idam, Kagwi kdellawakanana witnesw8gan awasiwi lli?","Then the high priest rent his clothes, and saith, What need we any further witnesses?","Alors, le grand prêtre déchire ses vêtements et dit : Pourquoi nous faut-il encore des témoins ?"
14,64,Knodammeno kneskimwaniwaskwimwaw8gan: t8ni kdellaldamn8? ni mziwi wdelli matanaskellom8n8 wdabin8gwzin wnebwi tbellomgwezin.,Ye have heard the blasphemy: what think ye? And they all condemned him to be guilty of death.,Vous avez entendu le blasphème. Quel est votre avis ? Tous prononcèrent qu'il méritait la mort.
14,65,"Ni nahwhji wm8ja sesgom8n8, ta wd8gogwah8w8, ta wdagam8w8, ta wdihl8w8, wihllowa: ni nodalokajik wdagam8n8 abagiwi wledjiww8l.","And some began to spit on him, and to cover his face, and to buffet him, and to say unto him, Prophesy: and the servants did strike him with the palms of their hands.","Quelques-uns se mirent à cracher sur lui, couvrirent son visage d'un voile, et le rouèrent de coups, en disant : Fais le prophète ! Et les gardes lui donnèrent des gifles."
14,66,"Ni Pial ma8wi ait pnaziwi wdowigamikok, wdali pai8a pazgo n8kskwa nodalokawgoji kchi patlih8z;","And as Peter was beneath in the palace, there cometh one of the maids of the high priest:","Comme Pierre était en bas, dans la cour, arrive une servante du grand prêtre."
14,67,"Ni namoh8t Piala adalawazilit, wgikinaw8n, ta wdihl8n, Kiaki achi kowijihlam8p Sazos wajiawit Nazareth.","And when she saw Peter warming himself, she looked upon him, and said, And thou also wast with Jesus of Nazareth.","Elle le voit qui se chauffe, le dévisage et lui dit : Toi aussi, tu étais avec Jésus de Nazareth !"
14,68,"Pial Kanwa wdigaw8hamen, idam, 8da nwawaldamowen, achigatta 8da nwawtamowen kaagwi kdidam, Ni wdelli sahosan tos8ni khlegmek; ni ahamo wdalkwazin.","But he denied, saying, I know not, neither understand I what thou sayest. And he went out into the porch; and the cock crew.","Pierre le nia : Je ne sais pas, je ne comprends pas ce que tu veux dire. Puis il sortit dans le vestibule."
14,69,"Nina n8kskwa mina wnamih8n, ni wm8ja hl8n nihi pamig8boldiliji, wa pazgo nigik witkam8ganow8.","And a maid saw him again, and began to say to them that stood by, This is one of them.","La servante, l'ayant vu, recommença à dire à ceux qui se trouvaient là : En voilà un qui est des leurs !"
14,70,"Ni mina wdigaw8damen. Ni nitta n8gaiwessi, nigik pamig8boldijik, wdihl8n8 Piala, Pakalmegwat kia pazgo wajiawian agm8w8k: t8nba Galileean kia, ta kdell8dwaw8gan lli wawt8gwat.","And he denied it again. And a little after, they that stood by said again to Peter, Surely thou art one of them: for thou art a Galilaean, and thy speech agreeth thereto.","De nouveau, Pierre le niait. Un moment après, ceux qui étaient là lui disaient : Sûrement tu en es ! D'ailleurs, tu es Galiléen."
14,71,"Ni Pial adoji m8ja machdonkat ta wl8masokat, idam, 8da nwawalm8wi wa aln8ba tablom8akw.","But he began to curse and to swear, saying, I know not this man of whom ye speak.",Alors il se mit à jurer en appelant sur lui la malédiction : Je ne connais pas l'homme dont vous parlez.
14,72,"Ni nizda pmiwi wgiskwazin ahamo. Ni Pial wmikwaldamen ni Sazosa ahlgodep, Asmaji ahamo kiskwazikw nizda kiziji nseda kgizi igaw8mi. Ni tabidah8dak ni, ni wmellizj8n.","And the second time the cock crew. And Peter called to mind the word that Jesus said unto him. Before the cock crow twice, thou shalt deny me thrice. And when he thought thereon, he wept.","Et aussitôt, un coq chanta pour la seconde fois. Alors Pierre se souvint de la parole de Jésus : Avant que le coq chante deux fois, tu m'auras renié trois fois. Et il se mit à pleurer."
15,1,"Nitta asp8zakiwik kchi patlih8zak wgasi podawazin8 kchiaa ta noji awikhigaliji tahaga mziwi podawazwinnoa, ni wgellabl8n8 Sazosa, ta wm8jal8w8, ni wgwagwihadaw8n8 Pilata.","And straightway in the morning the chief priests held a consultation with the elders and scribes and the whole council, and bound Jesus, and carried him away, and delivered him to Pilate.","Dès le matin, les chefs des prêtres convoquèrent les anciens et les scribes, et tout le grand conseil. Puis ils enchaînèrent Jésus et l'emmenèrent pour le livrer à Pilate."
15,2,"Ni Pilate wdelli nadotmaw8n Sazosa, Kia Sowipi Kinjames? Ni Sazos wd8zidam8n wdihl8n, Kia kdidamen.","And Pilate asked him, Art thou the King of the Jews? And he answering said unto him, Thou sayest it.",Celui-ci l'interrogea : Es-tu le roi des Juifs ? Jésus répond : C'est toi qui le dis.
15,3,Ni nigik kchi patlih8zak wmessali agwim8n8; kanwa agma 8da kagwi lli 8zidawawi.,And the chief priests accused him of many things: but he answered nothing.,Les chefs des prêtres multipliaient contre lui les accusations.
15,4,"Ni Pilate mina wnadotmaw8n, wdihl8, 8dahada kagwi kdelli 8zidawa ? l8bi kasek kagwi agwimwai witnesw8mgoan.","And Pilate asked him again, saying. Answerest thou nothing? behold how many things they witness against thee.",Pilate lui demandait à nouveau : Tu ne réponds rien ? Vois toutes les accusations qu'ils portent contre toi.
15,5,Sazos kanwa askwa 8da kagwi lli 8zidawawi; akwachi Pilate m8ihaldam.,But Jesus yet answered nothing; so that Pilate marvelled.,"Mais Jésus ne répondit plus rien, si bien que Pilate s'en étonnait."
15,6,Ni tojiwi adottak maahlaw8gan attoji Pilate ponn8t pazgoa tkwennigana t8nuhi pm8wzowinnoak achwalm8h8diji.,"Now at that feast he released unto them one prisoner, whomsoever they desired.","A chaque fête de Pâque, il relâchait un prisonnier, celui que la foule demandait."
